asistencia_laboratorio_pct,asistencia_teorico_pct,asistencia_total_pct,entregas_tarea_puntual,horas_de_estudio_semana,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,indice_procrastinacion,horas_deporte,horas_cultura,horas_extracurriculares,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,horas_trabajo_semana,apoyo_social,estres,bienestar_estudiantil,pps_actual_20,rendimiento,riesgo_de_desercion
Excelente,Media,Excelente,Critico,Adecuado,Impuntual,Medio,Con_deuda,Beca_Total,Bajo,Estable,Minimo,Frecuente,Nula,Media,Moderada,Nula,Moderado,Adecuado,Regular,Tiempo_Completo,Moderado,Alto,Regular,En_Proceso,Destacado,Bajo
Alta,Baja,Media,Ejemplar,Intensivo,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Riesgo_Moderado,Ocasional,Nula,Frecuente,Media,Inadecuada,Frecuente,Alto,Adecuado,Bueno,Ninguna,Bueno,Moderado,Excelente,Destacado,Destacado,Bajo
Excelente,Baja,Media,Moderado,Limitado,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Sostenible,Frecuente,Nula,Constante,Media,Moderada,Frecuente,Moderado,Deficiente,Regular,Tiempo_Completo,Excelente,Moderado,Regular,Destacado,En_Proceso,Bajo
Alta,Baja,Alta,Ejemplar,Adecuado,Impuntual,Bajo,Con_deuda,Credito,Medio,Vulnerable,Frecuente,Nula,Ocasional,Baja,Adecuada,Baja,Bajo,Excesivo,Excelente,Parcial_Baja,Bueno,Alto,Regular,Previsto,Previsto,Bajo
Media,Baja,Baja,Moderado,Intensivo,Impuntual,Medio,Sin_deuda,Pago_Directo,Alto,Vulnerable,Minimo,Ocasional,Nula,Media,Moderada,Nula,Moderado,Regular,Bueno,Parcial_Baja,Insuficiente,Alto,Regular,Previsto,Destacado,Bajo
Baja,Baja,Baja,Critico,Limitado,Impuntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_Moderado,Constante,Constante,Constante,Alta,Inadecuada,Nula,Moderado,Excesivo,Regular,Ninguna,Excelente,Alto,Regular,Destacado,En_Proceso,Bajo
Baja,Excelente,Excelente,Moderado,Intensivo,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Alto,Vulnerable,Minimo,Ocasional,Nula,Baja,Moderada,Nula,Alto,Adecuado,Bueno,Parcial_Baja,Moderado,Bajo,Excelente,Previsto,Destacado,Bajo
Baja,Excelente,Media,Critico,Intensivo,Impuntual,Alto,Sin_deuda,Beca_Total,Alto,Sostenible,Frecuente,Ocasional,Ocasional,Baja,Inadecuada,Nula,Moderado,Regular,Bueno,Parcial_Baja,Moderado,Alto,Excelente,Previsto,Previsto,Medio
Media,Alta,Media,Critico,Adecuado,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Minimo,Nula,Nula,Baja,Moderada,Constante,Alto,Excesivo,Bueno,Parcial_Alta,Excelente,Bajo,Excelente,Inicio,En_Proceso,Alto
Alta,Alta,Alta,Moderado,Insuficiente,Impuntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Riesgo_Moderado,Ocasional,Constante,Ocasional,Media,Adecuada,Nula,Bajo,Adecuado,Deficiente,Parcial_Alta,Moderado,Muy_Alto,Critico,Destacado,En_Proceso,Medio
Excelente,Alta,Excelente,Critico,Adecuado,Puntual,Bajo,Sin_deuda,Beca_Total,Muy_Bajo,Sostenible,Ocasional,Frecuente,Ocasional,Baja,Moderada,Constante,Moderado,Deficiente,Bueno,Parcial_Alta,Insuficiente,Muy_Alto,Critico,En_Proceso,Previsto,Medio
Baja,Media,Baja,Critico,Adecuado,Impuntual,Medio,Con_deuda,Beca_Parcial,Alto,Vulnerable,Ocasional,Frecuente,Frecuente,Alta,Inadecuada,Constante,Moderado,Deficiente,Bueno,Ninguna,Excelente,Moderado,Excelente,En_Proceso,Inicio,Bajo
Excelente,Alta,Excelente,Consistente,Adecuado,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Alto,Vulnerable,Minimo,Nula,Frecuente,Alta,Adecuada,Constante,Moderado,Adecuado,Excelente,Tiempo_Completo,Bueno,Moderado,Excelente,Inicio,Previsto,Alto
Baja,Excelente,Excelente,Moderado,Intensivo,Impuntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Constante,Ocasional,Frecuente,Media,Moderada,Constante,Moderado,Regular,Regular,Tiempo_Completo,Moderado,Moderado,Regular,Previsto,Inicio,Medio
Baja,Baja,Media,Critico,Adecuado,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Riesgo_Moderado,Frecuente,Ocasional,Constante,Media,Moderada,Baja,Moderado,Regular,Bueno,Parcial_Alta,Bueno,Muy_Alto,Regular,En_Proceso,Inicio,Medio
Baja,Excelente,Alta,Critico,Adecuado,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Medio,Vulnerable,Minimo,Frecuente,Ocasional,Alta,Adecuada,Nula,Moderado,Excesivo,Bueno,Parcial_Baja,Bueno,Alto,Excelente,Previsto,Destacado,Bajo
Media,Media,Media,Ejemplar,Adecuado,Impuntual,Alto,Sin_deuda,Financiamiento_Familiar,Alto,Vulnerable,Frecuente,Frecuente,Frecuente,Alta,Inadecuada,Constante,Bajo,Deficiente,Deficiente,Parcial_Baja,Bueno,Bajo,Excelente,Destacado,En_Proceso,Bajo
Excelente,Baja,Media,Critico,Insuficiente,Impuntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_Moderado,Constante,Ocasional,Ocasional,Media,Moderada,Baja,Alto,Adecuado,Regular,Parcial_Alta,Bueno,Bajo,Excelente,Destacado,En_Proceso,Medio
Excelente,Excelente,Excelente,Ejemplar,Limitado,Puntual,Alto,Con_deuda,Financiamiento_Familiar,Bajo,Estable,Frecuente,Constante,Constante,Baja,Inadecuada,Constante,Alto,Excesivo,Regular,Tiempo_Completo,Insuficiente,Moderado,Regular,Inicio,En_Proceso,Alto
Media,Excelente,Excelente,Moderado,Insuficiente,Impuntual,Bajo,Con_deuda,Beca_Parcial,Alto,Vulnerable,Frecuente,Frecuente,Ocasional,Alta,Moderada,Frecuente,Moderado,Adecuado,Bueno,Ninguna,Bueno,Muy_Alto,Critico,Inicio,Inicio,Bajo
Media,Excelente,Alta,Moderado,Limitado,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Constante,Nula,Frecuente,Baja,Inadecuada,Baja,Bajo,Deficiente,Excelente,Ninguna,Bueno,Bajo,Excelente,En_Proceso,Inicio,Bajo
Excelente,Media,Excelente,Consistente,Intensivo,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Minimo,Nula,Constante,Baja,Adecuada,Frecuente,Moderado,Deficiente,Bueno,Tiempo_Completo,Excelente,Bajo,Excelente,Destacado,Destacado,Medio
Baja,Excelente,Alta,Ejemplar,Intensivo,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Medio,Vulnerable,Frecuente,Ocasional,Nula,Baja,Moderada,Nula,Bajo,Adecuado,Regular,Ninguna,Bueno,Muy_Alto,Regular,Previsto,Destacado,Alto
Baja,Media,Baja,Ejemplar,Intensivo,Puntual,Alto,Con_deuda,Credito,Medio,Vulnerable,Constante,Constante,Nula,Media,Adecuada,Baja,Alto,Adecuado,Regular,Parcial_Baja,Bueno,Moderado,Regular,Inicio,Inicio,Bajo
Baja,Media,Baja,Consistente,Limitado,Impuntual,Alto,Sin_deuda,Beca_Parcial,Alto,Vulnerable,Frecuente,Nula,Constante,Media,Inadecuada,Frecuente,Moderado,Excesivo,Deficiente,Ninguna,Bueno,Moderado,Excelente,Destacado,En_Proceso,Bajo
Alta,Baja,Media,Ejemplar,Adecuado,Puntual,Alto,Con_deuda,Beca_Parcial,Bajo,Sostenible,Constante,Frecuente,Frecuente,Alta,Moderada,Frecuente,Moderado,Adecuado,Excelente,Ninguna,Moderado,Bajo,Excelente,Destacado,Destacado,Bajo
Alta,Baja,Media,Critico,Intensivo,Impuntual,Medio,Sin_deuda,Beca_Total,Alto,Estable,Ocasional,Frecuente,Nula,Baja,Moderada,Baja,Alto,Regular,Deficiente,Parcial_Baja,Insuficiente,Muy_Alto,Critico,Destacado,Destacado,Alto
Alta,Alta,Excelente,Moderado,Adecuado,Impuntual,Muy_Bajo,Con_deuda,Credito,Alto,Vulnerable,Ocasional,Frecuente,Frecuente,Alta,Inadecuada,Nula,Moderado,Excesivo,Bueno,Parcial_Baja,Moderado,Bajo,Excelente,Destacado,Destacado,Bajo
Baja,Alta,Media,Consistente,Insuficiente,Impuntual,Medio,Sin_deuda,Beca_Total,Bajo,Sostenible,Frecuente,Nula,Constante,Baja,Inadecuada,Baja,Bajo,Regular,Bueno,Parcial_Alta,Insuficiente,Alto,Critico,Destacado,Inicio,Medio
Excelente,Alta,Alta,Critico,Insuficiente,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Medio,Riesgo_Moderado,Minimo,Nula,Frecuente,Alta,Inadecuada,Constante,Moderado,Regular,Deficiente,Ninguna,Insuficiente,Moderado,Excelente,Destacado,Destacado,Bajo
Alta,Alta,Excelente,Consistente,Adecuado,Impuntual,Medio,Con_deuda,Pago_Directo,Medio,Vulnerable,Frecuente,Frecuente,Frecuente,Alta,Adecuada,Nula,Alto,Adecuado,Bueno,Parcial_Baja,Insuficiente,Moderado,Regular,Inicio,Previsto,Medio
Media,Media,Alta,Consistente,Insuficiente,Puntual,Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Constante,Ocasional,Ocasional,Baja,Inadecuada,Frecuente,Bajo,Deficiente,Bueno,Parcial_Baja,Moderado,Bajo,Excelente,Inicio,Inicio,Medio
Baja,Baja,Baja,Consistente,Limitado,Puntual,Medio,Sin_deuda,Pago_Directo,Medio,Sostenible,Constante,Ocasional,Ocasional,Baja,Inadecuada,Constante,Moderado,Deficiente,Regular,Parcial_Alta,Excelente,Alto,Excelente,En_Proceso,Inicio,Bajo
Media,Alta,Media,Critico,Insuficiente,Puntual,Bajo,Con_deuda,Credito,Alto,Vulnerable,Ocasional,Frecuente,Frecuente,Alta,Inadecuada,Nula,Bajo,Regular,Excelente,Parcial_Alta,Bueno,Alto,Excelente,Inicio,Inicio,Bajo
Alta,Excelente,Excelente,Ejemplar,Intensivo,Impuntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Riesgo_Moderado,Minimo,Nula,Constante,Baja,Adecuada,Nula,Alto,Adecuado,Regular,Tiempo_Completo,Excelente,Alto,Regular,En_Proceso,Destacado,Medio
Alta,Excelente,Alta,Critico,Intensivo,Impuntual,Medio,Con_deuda,Beca_Parcial,Medio,Riesgo_Moderado,Ocasional,Frecuente,Constante,Alta,Inadecuada,Nula,Moderado,Adecuado,Bueno,Parcial_Alta,Excelente,Moderado,Excelente,Destacado,Destacado,Bajo
Media,Media,Baja,Ejemplar,Insuficiente,Impuntual,Bajo,Sin_deuda,Credito,Muy_Bajo,Estable,Ocasional,Nula,Nula,Alta,Adecuada,Nula,Moderado,Excesivo,Bueno,Parcial_Baja,Bueno,Alto,Excelente,En_Proceso,Inicio,Medio
Media,Excelente,Excelente,Moderado,Intensivo,Impuntual,Alto,Sin_deuda,Beca_Parcial,Alto,Vulnerable,Ocasional,Constante,Frecuente,Alta,Inadecuada,Frecuente,Bajo,Deficiente,Regular,Ninguna,Insuficiente,Bajo,Critico,Inicio,Previsto,Bajo
Excelente,Alta,Excelente,Ejemplar,Intensivo,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Medio,Vulnerable,Frecuente,Frecuente,Ocasional,Baja,Moderada,Frecuente,Bajo,Deficiente,Excelente,Tiempo_Completo,Moderado,Bajo,Excelente,Previsto,Destacado,Bajo
Media,Media,Alta,Moderado,Insuficiente,Impuntual,Alto,Sin_deuda,Beca_Total,Alto,Estable,Minimo,Ocasional,Frecuente,Media,Adecuada,Frecuente,Alto,Deficiente,Bueno,Tiempo_Completo,Insuficiente,Alto,Excelente,En_Proceso,Destacado,Alto
Excelente,Excelente,Excelente,Consistente,Insuficiente,Puntual,Muy_Bajo,Con_deuda,Credito,Medio,Vulnerable,Constante,Frecuente,Frecuente,Alta,Moderada,Frecuente,Bajo,Adecuado,Excelente,Ninguna,Bueno,Bajo,Excelente,Inicio,Inicio,Bajo
Alta,Alta,Alta,Consistente,Intensivo,Impuntual,Alto,Sin_deuda,Beca_Parcial,Alto,Riesgo_Moderado,Frecuente,Frecuente,Nula,Alta,Moderada,Baja,Alto,Deficiente,Bueno,Parcial_Baja,Insuficiente,Alto,Excelente,Previsto,Destacado,Bajo
Alta,Baja,Alta,Ejemplar,Adecuado,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Ocasional,Constante,Frecuente,Alta,Adecuada,Baja,Bajo,Regular,Bueno,Parcial_Baja,Excelente,Muy_Alto,Regular,Inicio,Inicio,Bajo
Alta,Media,Baja,Critico,Intensivo,Puntual,Bajo,Con_deuda,Credito,Medio,Riesgo_Moderado,Constante,Ocasional,Frecuente,Alta,Moderada,Constante,Moderado,Regular,Excelente,Parcial_Alta,Bueno,Muy_Alto,Excelente,En_Proceso,Inicio,Medio
Media,Alta,Media,Consistente,Limitado,Impuntual,Alto,Con_deuda,Pago_Directo,Alto,Vulnerable,Frecuente,Frecuente,Nula,Alta,Adecuada,Constante,Moderado,Excesivo,Bueno,Ninguna,Bueno,Moderado,Excelente,Inicio,Previsto,Bajo
Alta,Alta,Excelente,Ejemplar,Insuficiente,Puntual,Muy_Bajo,Sin_deuda,Credito,Alto,Riesgo_Moderado,Minimo,Nula,Ocasional,Baja,Moderada,Frecuente,Bajo,Regular,Bueno,Parcial_Baja,Insuficiente,Muy_Alto,Critico,Inicio,En_Proceso,Bajo
Baja,Alta,Media,Ejemplar,Limitado,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Minimo,Frecuente,Nula,Baja,Adecuada,Nula,Alto,Regular,Excelente,Tiempo_Completo,Insuficiente,Alto,Excelente,Previsto,Destacado,Bajo
Media,Excelente,Excelente,Moderado,Limitado,Impuntual,Medio,Con_deuda,Credito,Alto,Vulnerable,Ocasional,Ocasional,Frecuente,Alta,Adecuada,Nula,Alto,Deficiente,Deficiente,Parcial_Alta,Insuficiente,Bajo,Excelente,Previsto,En_Proceso,Bajo
Baja,Excelente,Excelente,Moderado,Insuficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_Moderado,Constante,Frecuente,Constante,Alta,Moderada,Frecuente,Alto,Regular,Bueno,Parcial_Baja,Insuficiente,Moderado,Regular,Previsto,En_Proceso,Alto
Alta,Alta,Alta,Consistente,Limitado,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Frecuente,Frecuente,Constante,Alta,Moderada,Nula,Alto,Regular,Regular,Parcial_Baja,Moderado,Moderado,Regular,Destacado,Destacado,Medio
Media,Baja,Baja,Moderado,Adecuado,Impuntual,Muy_Bajo,Con_deuda,Beca_Total,Medio,Vulnerable,Frecuente,Ocasional,Nula,Baja,Inadecuada,Frecuente,Alto,Adecuado,Excelente,Tiempo_Completo,Moderado,Moderado,Excelente,Destacado,En_Proceso,Alto
Excelente,Excelente,Excelente,Critico,Limitado,Puntual,Alto,Sin_deuda,Beca_Parcial,Medio,Vulnerable,Ocasional,Nula,Frecuente,Baja,Adecuada,Constante,Bajo,Regular,Regular,Ninguna,Moderado,Bajo,Critico,Inicio,En_Proceso,Bajo
Media,Excelente,Alta,Critico,Intensivo,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Bajo,Sostenible,Ocasional,Nula,Frecuente,Media,Moderada,Baja,Moderado,Excesivo,Bueno,Parcial_Baja,Bueno,Moderado,Excelente,Destacado,Previsto,Bajo
Excelente,Alta,Alta,Moderado,Intensivo,Impuntual,Bajo,Con_deuda,Financiamiento_Familiar,Alto,Estable,Minimo,Ocasional,Ocasional,Baja,Inadecuada,Frecuente,Alto,Adecuado,Excelente,Parcial_Alta,Excelente,Bajo,Excelente,En_Proceso,Destacado,Bajo
Media,Alta,Alta,Consistente,Adecuado,Impuntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Alto,Riesgo_Moderado,Constante,Nula,Constante,Baja,Moderada,Baja,Bajo,Regular,Bueno,Ninguna,Insuficiente,Alto,Critico,Inicio,En_Proceso,Medio
Excelente,Media,Alta,Moderado,Adecuado,Puntual,Alto,Sin_deuda,Pago_Directo,Muy_Bajo,Riesgo_Moderado,Minimo,Frecuente,Nula,Baja,Adecuada,Nula,Alto,Adecuado,Bueno,Parcial_Alta,Excelente,Moderado,Critico,En_Proceso,Destacado,Bajo
Media,Alta,Media,Consistente,Limitado,Impuntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Alto,Vulnerable,Constante,Frecuente,Frecuente,Alta,Inadecuada,Nula,Alto,Regular,Regular,Parcial_Alta,Bueno,Moderado,Excelente,Previsto,En_Proceso,Bajo
Excelente,Alta,Excelente,Consistente,Limitado,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Medio,Estable,Minimo,Frecuente,Frecuente,Alta,Inadecuada,Frecuente,Alto,Regular,Excelente,Parcial_Baja,Insuficiente,Alto,Critico,En_Proceso,Destacado,Bajo
Baja,Excelente,Excelente,Critico,Limitado,Impuntual,Medio,Con_deuda,Credito,Muy_Bajo,Vulnerable,Ocasional,Ocasional,Nula,Media,Adecuada,Constante,Moderado,Regular,Bueno,Ninguna,Moderado,Muy_Alto,Regular,En_Proceso,Previsto,Bajo
Excelente,Baja,Alta,Critico,Limitado,Impuntual,Medio,Sin_deuda,Beca_Total,Bajo,Sostenible,Minimo,Frecuente,Constante,Media,Moderada,Nula,Bajo,Regular,Excelente,Tiempo_Completo,Insuficiente,Alto,Excelente,Destacado,Destacado,Medio
Baja,Alta,Media,Ejemplar,Limitado,Puntual,Bajo,Con_deuda,Beca_Total,Muy_Bajo,Sostenible,Constante,Ocasional,Frecuente,Baja,Adecuada,Nula,Bajo,Deficiente,Deficiente,Parcial_Alta,Excelente,Muy_Alto,Critico,Inicio,Inicio,Alto
Media,Excelente,Excelente,Critico,Limitado,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_Moderado,Ocasional,Frecuente,Ocasional,Alta,Moderada,Baja,Bajo,Adecuado,Bueno,Tiempo_Completo,Insuficiente,Bajo,Excelente,Previsto,En_Proceso,Medio
Baja,Excelente,Baja,Critico,Intensivo,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Estable,Frecuente,Constante,Constante,Alta,Adecuada,Baja,Bajo,Adecuado,Excelente,Parcial_Alta,Bueno,Muy_Alto,Excelente,En_Proceso,En_Proceso,Bajo
Alta,Baja,Media,Moderado,Adecuado,Puntual,Medio,Con_deuda,Beca_Total,Alto,Vulnerable,Ocasional,Constante,Frecuente,Alta,Moderada,Baja,Moderado,Deficiente,Regular,Parcial_Alta,Bueno,Alto,Regular,Destacado,Destacado,Bajo
Excelente,Excelente,Alta,Consistente,Insuficiente,Puntual,Alto,Con_deuda,Pago_Directo,Muy_Bajo,Estable,Ocasional,Nula,Nula,Baja,Adecuada,Constante,Bajo,Regular,Excelente,Parcial_Baja,Moderado,Alto,Regular,Inicio,Inicio,Medio
Alta,Alta,Alta,Consistente,Limitado,Puntual,Medio,Con_deuda,Beca_Parcial,Muy_Bajo,Estable,Ocasional,Frecuente,Ocasional,Media,Inadecuada,Baja,Moderado,Deficiente,Regular,Ninguna,Moderado,Muy_Alto,Critico,Previsto,Destacado,Medio
Alta,Baja,Alta,Consistente,Intensivo,Puntual,Alto,Con_deuda,Financiamiento_Familiar,Medio,Vulnerable,Frecuente,Constante,Constante,Alta,Adecuada,Constante,Bajo,Excesivo,Excelente,Ninguna,Excelente,Moderado,Excelente,En_Proceso,En_Proceso,Medio
Excelente,Alta,Alta,Moderado,Adecuado,Puntual,Alto,Sin_deuda,Beca_Parcial,Alto,Vulnerable,Minimo,Nula,Nula,Baja,Moderada,Constante,Alto,Deficiente,Bueno,Parcial_Baja,Insuficiente,Muy_Alto,Regular,Inicio,Inicio,Alto
Baja,Alta,Baja,Moderado,Adecuado,Impuntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Medio,Riesgo_Moderado,Frecuente,Nula,Ocasional,Baja,Adecuada,Constante,Alto,Excesivo,Regular,Ninguna,Excelente,Moderado,Regular,Inicio,En_Proceso,Bajo
Baja,Excelente,Media,Moderado,Insuficiente,Puntual,Medio,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Constante,Nula,Frecuente,Alta,Moderada,Baja,Alto,Adecuado,Excelente,Ninguna,Bueno,Alto,Excelente,Inicio,Inicio,Bajo
Excelente,Excelente,Excelente,Ejemplar,Insuficiente,Impuntual,Bajo,Con_deuda,Beca_Parcial,Muy_Bajo,Vulnerable,Ocasional,Nula,Nula,Baja,Inadecuada,Frecuente,Alto,Regular,Bueno,Ninguna,Excelente,Alto,Excelente,Destacado,Previsto,Bajo
Alta,Alta,Alta,Moderado,Adecuado,Puntual,Medio,Con_deuda,Beca_Parcial,Medio,Estable,Constante,Constante,Constante,Alta,Moderada,Constante,Bajo,Deficiente,Bueno,Ninguna,Moderado,Moderado,Excelente,Previsto,Previsto,Bajo
Alta,Alta,Excelente,Moderado,Limitado,Impuntual,Alto,Con_deuda,Credito,Medio,Vulnerable,Minimo,Frecuente,Nula,Media,Adecuada,Constante,Moderado,Deficiente,Bueno,Tiempo_Completo,Bueno,Moderado,Excelente,Destacado,Destacado,Medio
Baja,Media,Baja,Moderado,Insuficiente,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Alto,Vulnerable,Frecuente,Nula,Nula,Media,Adecuada,Constante,Moderado,Adecuado,Excelente,Ninguna,Moderado,Muy_Alto,Excelente,Previsto,Inicio,Medio
Excelente,Alta,Excelente,Critico,Adecuado,Puntual,Medio,Sin_deuda,Beca_Total,Medio,Estable,Minimo,Constante,Nula,Media,Adecuada,Frecuente,Bajo,Excesivo,Excelente,Tiempo_Completo,Excelente,Bajo,Excelente,Inicio,Destacado,Medio
Baja,Alta,Media,Moderado,Insuficiente,Puntual,Medio,Con_deuda,Beca_Parcial,Medio,Vulnerable,Minimo,Ocasional,Ocasional,Baja,Inadecuada,Frecuente,Alto,Regular,Deficiente,Parcial_Alta,Excelente,Muy_Alto,Excelente,En_Proceso,En_Proceso,Alto
Excelente,Alta,Alta,Ejemplar,Insuficiente,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Minimo,Constante,Ocasional,Baja,Adecuada,Baja,Alto,Excesivo,Bueno,Parcial_Baja,Moderado,Muy_Alto,Critico,Previsto,Previsto,Bajo
Alta,Alta,Excelente,Moderado,Intensivo,Impuntual,Bajo,Sin_deuda,Beca_Total,Bajo,Estable,Minimo,Ocasional,Frecuente,Baja,Adecuada,Frecuente,Alto,Excesivo,Excelente,Tiempo_Completo,Insuficiente,Bajo,Excelente,Destacado,Destacado,Medio
Media,Excelente,Alta,Ejemplar,Intensivo,Puntual,Bajo,Sin_deuda,Beca_Total,Bajo,Sostenible,Ocasional,Frecuente,Constante,Alta,Moderada,Nula,Alto,Adecuado,Bueno,Parcial_Baja,Moderado,Moderado,Regular,Inicio,Inicio,Bajo
Media,Media,Media,Ejemplar,Intensivo,Impuntual,Muy_Bajo,Con_deuda,Beca_Parcial,Muy_Bajo,Riesgo_Moderado,Constante,Frecuente,Constante,Alta,Adecuada,Baja,Alto,Regular,Excelente,Parcial_Baja,Insuficiente,Moderado,Regular,En_Proceso,Previsto,Bajo
Alta,Baja,Alta,Ejemplar,Limitado,Impuntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Minimo,Frecuente,Nula,Baja,Inadecuada,Frecuente,Moderado,Excesivo,Excelente,Parcial_Alta,Moderado,Alto,Regular,Inicio,En_Proceso,Medio
Excelente,Baja,Excelente,Consistente,Intensivo,Impuntual,Medio,Con_deuda,Credito,Medio,Vulnerable,Frecuente,Nula,Constante,Media,Moderada,Frecuente,Moderado,Excesivo,Regular,Tiempo_Completo,Insuficiente,Alto,Critico,Previsto,Destacado,Alto
Alta,Excelente,Media,Critico,Limitado,Impuntual,Alto,Con_deuda,Pago_Directo,Alto,Vulnerable,Frecuente,Constante,Frecuente,Alta,Inadecuada,Baja,Bajo,Excesivo,Bueno,Parcial_Alta,Insuficiente,Alto,Regular,Previsto,En_Proceso,Alto
Media,Alta,Media,Critico,Intensivo,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Medio,Riesgo_Moderado,Frecuente,Frecuente,Constante,Alta,Adecuada,Nula,Moderado,Adecuado,Bueno,Tiempo_Completo,Insuficiente,Moderado,Regular,En_Proceso,Destacado,Medio
Baja,Media,Baja,Moderado,Intensivo,Impuntual,Muy_Bajo,Sin_deuda,Credito,Muy_Bajo,Vulnerable,Ocasional,Constante,Frecuente,Alta,Moderada,Constante,Alto,Adecuado,Deficiente,Tiempo_Completo,Insuficiente,Muy_Alto,Critico,Destacado,Destacado,Alto
Baja,Excelente,Media,Ejemplar,Limitado,Impuntual,Alto,Con_deuda,Pago_Directo,Alto,Vulnerable,Constante,Ocasional,Ocasional,Baja,Moderada,Frecuente,Alto,Deficiente,Deficiente,Parcial_Baja,Moderado,Bajo,Regular,En_Proceso,Inicio,Alto
Alta,Excelente,Media,Critico,Insuficiente,Puntual,Bajo,Sin_deuda,Credito,Muy_Bajo,Sostenible,Ocasional,Frecuente,Nula,Alta,Inadecuada,Frecuente,Bajo,Excesivo,Bueno,Parcial_Alta,Excelente,Muy_Alto,Excelente,Destacado,Destacado,Bajo
Media,Alta,Media,Ejemplar,Intensivo,Impuntual,Medio,Con_deuda,Beca_Parcial,Medio,Vulnerable,Frecuente,Frecuente,Constante,Alta,Adecuada,Frecuente,Alto,Regular,Excelente,Parcial_Alta,Bueno,Bajo,Excelente,Previsto,Destacado,Bajo
Baja,Excelente,Media,Ejemplar,Insuficiente,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Medio,Vulnerable,Ocasional,Frecuente,Frecuente,Alta,Inadecuada,Baja,Moderado,Excesivo,Regular,Parcial_Alta,Insuficiente,Alto,Critico,Inicio,Inicio,Medio
Baja,Media,Baja,Ejemplar,Insuficiente,Puntual,Muy_Bajo,Con_deuda,Credito,Alto,Estable,Minimo,Frecuente,Frecuente,Alta,Moderada,Frecuente,Bajo,Deficiente,Bueno,Parcial_Alta,Bueno,Moderado,Excelente,En_Proceso,Previsto,Bajo
Baja,Alta,Media,Consistente,Limitado,Impuntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Alto,Vulnerable,Ocasional,Constante,Ocasional,Baja,Moderada,Frecuente,Alto,Regular,Regular,Tiempo_Completo,Bueno,Moderado,Regular,Inicio,En_Proceso,Medio
Media,Baja,Media,Consistente,Insuficiente,Puntual,Medio,Con_deuda,Credito,Alto,Vulnerable,Ocasional,Nula,Ocasional,Baja,Inadecuada,Nula,Bajo,Regular,Regular,Tiempo_Completo,Moderado,Alto,Regular,Inicio,Inicio,Medio
Baja,Media,Baja,Moderado,Insuficiente,Puntual,Medio,Con_deuda,Beca_Total,Muy_Bajo,Estable,Ocasional,Ocasional,Frecuente,Media,Inadecuada,Frecuente,Alto,Deficiente,Deficiente,Tiempo_Completo,Excelente,Moderado,Excelente,Destacado,En_Proceso,Alto
